#                     Fission barriers calculated with the ETFSI model 
#  Z   A El      cin      hin      ain      Bin     Bexp      cout     hout     aout     Bout    Bexp
#                                          [MeV]    [MeV]                               [MeV]    [MeV]
#-----------------------------------------------------------------------------------------------------
 109 279 Mt      1.19     0.01     0.00     1.60                                                      
 109 280 Mt      1.19     0.03     0.00     1.70                                                      
 109 281 Mt      1.19     0.03     0.00     1.40                                                      
 109 282 Mt      1.19     0.05     0.00     1.80                                                      
 109 283 Mt      1.19     0.04     0.00     1.60                                                      
 109 284 Mt      1.19     0.07     0.00     2.10                                                      
 109 285 Mt      1.19     0.07     0.00     1.70                                                      
 109 286 Mt      1.18     0.08     0.00     2.70                                                      
 109 287 Mt      1.18     0.08     0.00     2.60                                                      
 109 288 Mt      1.14     0.05     0.00     4.40                                                      
 109 289 Mt      1.14     0.04     0.00     4.20                                                      
 109 290 Mt      1.15     0.05     0.04     5.00                                                      
 109 291 Mt      1.15     0.05     0.00     4.90                                                      
 109 292 Mt      1.15     0.05     0.00     5.80                                                      
 109 293 Mt      1.14     0.04     0.00     5.50                                                      
 109 294 Mt      1.15     0.04     0.00     5.30                                                      
 109 295 Mt      1.15     0.04     0.00     4.40                                                      
 109 296 Mt      1.15     0.03     0.00     4.40                                                      
 109 297 Mt      1.15     0.05     0.00     3.30                                                      
 109 298 Mt      1.14     0.04     0.00     3.40                                                      
 109 299 Mt      1.15     0.05     0.00     2.20                                                      
 109 300 Mt      1.15     0.04     0.00     2.00                                                      
 109 301 Mt      1.15     0.06     0.00     1.20                                                      
 109 302 Mt      1.17    -0.10     0.08     0.50                                                      
 109 303 Mt      1.16     0.07     0.00     0.00                                                      
 109 304 Mt      1.16     0.07     0.00     0.00                                                      
 109 305 Mt      1.30     0.00     0.02     0.70                                                      
 109 306 Mt      1.31     0.00     0.00     0.80                                                      
 109 307 Mt      1.30    -0.01     0.00     1.40                                                      
 109 308 Mt      1.30    -0.02     0.00     1.80                                                      
 109 309 Mt      1.30    -0.02     0.00     2.00                                                      
 109 310 Mt      1.29    -0.03     0.00     2.50                                                      
 109 311 Mt      1.29    -0.02     0.00     2.20                                                      
 109 312 Mt      1.28    -0.03     0.00     3.00                                                      
 109 313 Mt      1.28    -0.04     0.00     3.10                                                      
 109 314 Mt      1.28    -0.04     0.00     3.60                                                      
 109 315 Mt      1.28    -0.05     0.00     3.60                                                      
 109 316 Mt      1.32    -0.09     0.15     4.00                                                      
 109 317 Mt      1.29    -0.07     0.00     4.10                                                      
 109 318 Mt      1.32    -0.09     0.15     4.30                                                      
 110 262 10      1.35    -0.13     0.20     1.60                                                      
 110 263 10      1.32    -0.03     0.59     2.00                                                      
 110 264 10      1.29    -0.11     0.22     1.60                                                      
 110 265 10      1.29    -0.11     0.22     1.90                                                      
 110 266 10      1.28    -0.10     0.15     1.90                                                      
 110 267 10      1.27    -0.09     0.14     2.20                                                      
 110 268 10      1.27    -0.09     0.17     2.10                                                      
 110 269 10      1.27    -0.08     0.19     2.30                                                      
 110 270 10      1.21    -0.04     0.00     1.80                                                      
 110 271 10      1.20    -0.04     0.00     2.20                                                      
 110 272 10      1.20    -0.03     0.00     2.20                                                      
 110 273 10      1.20    -0.03     0.00     2.80                                                      
 110 274 10      1.20    -0.02     0.00     1.80                                                      
 110 275 10      1.20    -0.02     0.00     2.30                                                      
 110 276 10      1.19    -0.01     0.00     2.10                                                      
 110 277 10      1.19    -0.01     0.00     2.00                                                      
 110 278 10      1.19     0.00     0.00     1.70                                                      
 110 279 10      1.19     0.02     0.00     2.00                                                      
 110 280 10      1.19     0.01     0.00     1.60                                                      
 110 281 10      1.19     0.04     0.00     1.80                                                      
 110 282 10      1.19     0.04     0.00     1.50                                                      
 110 283 10      1.18     0.07     0.00     2.30                                                      
 110 284 10      1.19     0.07     0.00     1.70                                                      
 110 285 10      1.18     0.09     0.00     2.60                                                      
 110 286 10      1.14     0.08     0.00     3.10                                                      
 110 287 10      1.15     0.07     0.00     4.20                                                      
 110 288 10      1.15     0.06     0.00     4.10                                                      
 110 289 10      1.15     0.07     0.00     5.10                                                      
 110 290 10      1.15     0.06     0.00     5.00                                                      
 110 291 10      1.14     0.06     0.00     6.00                                                      
 110 292 10      1.15     0.05     0.00     5.60                                                      
 110 293 10      1.15     0.04     0.00     6.60                                                      
 110 294 10      1.15     0.05     0.00     6.00                                                      
 110 295 10      1.15     0.04     0.00     5.90                                                      
 110 296 10      1.15     0.05     0.00     5.30                                                      
 110 297 10      1.19    -0.08     0.00     4.40                                                      
 110 298 10      1.19    -0.09     0.00     3.70                                                      
 110 299 10      1.19    -0.09     0.00     3.20                                                      
 110 300 10      1.18    -0.10     0.00     2.30                                                      
 110 301 10      1.18    -0.10     0.00     2.10                                                      
 110 302 10      1.18    -0.10     0.00     1.10                                                      
 110 303 10      1.18    -0.10     0.00     0.80                                                      
 110 304 10      1.09    -0.05     0.18     0.20                                                      
 110 305 10      1.17    -0.11     0.14     0.10                                                      
 110 306 10      1.18    -0.07     0.00     0.00                                                      
 110 307 10      1.24     0.05     0.00     0.50                                                      
 110 308 10      1.30    -0.01     0.00     0.90                                                      
 110 309 10      1.30    -0.03     0.00     1.20                                                      
 110 310 10      1.29    -0.03     0.00     1.40                                                      
 110 311 10      1.29    -0.02     0.00     1.80                                                      
 110 312 10      1.28    -0.03     0.00     1.80                                                      
 110 313 10      1.28    -0.04     0.00     2.50                                                      
 110 314 10      1.28    -0.03     0.00     2.50                                                      
 110 315 10      1.29    -0.05     0.00     3.10                                                      
 110 316 10      1.28    -0.05     0.00     3.00                                                      
 110 317 10      1.29    -0.08     0.00     3.30                                                      
 110 318 10      1.30    -0.08     0.00     3.50                                                      
 111 264 11      1.28    -0.10     0.27     1.20                                                      
 111 265 11      1.27    -0.02     0.45     1.00                                                      
 111 266 11      1.27    -0.02     0.48     1.30                                                      
 111 267 11      1.26    -0.01     0.45     0.70                                                      
 111 268 11      1.20    -0.03     0.00     0.90                                                      
 111 269 11      1.20    -0.03     0.00     1.20                                                      
 111 270 11      1.20    -0.03     0.00     1.70                                                      
 111 271 11      1.19    -0.04     0.00     2.20                                                      
 111 272 11      1.20    -0.02     0.00     1.50                                                      
 111 273 11      1.19    -0.01     0.00     1.70                                                      
 111 274 11      1.19    -0.01     0.00     2.30                                                      
 111 275 11      1.19     0.01     0.08     2.00                                                      
 111 276 11      1.19     0.01     0.00     2.40                                                      
 111 277 11      1.19     0.01     0.00     1.60                                                      
 111 278 11      1.19     0.01     0.00     2.10                                                      
 111 279 11      1.19     0.01     0.00     2.00                                                      
 111 280 11      1.19     0.02     0.00     1.90                                                      
 111 281 11      1.19     0.04     0.00     1.70                                                      
 111 282 11      1.19     0.05     0.00     2.10                                                      
 111 283 11      1.19     0.05     0.00     1.80                                                      
 111 284 11      1.19     0.07     0.00     2.40                                                      
 111 285 11      1.18     0.08     0.00     2.40                                                      
 111 286 11      1.14     0.10     0.06     4.10                                                      
 111 287 11      1.13     0.09     0.00     3.80                                                      
 111 288 11      1.14     0.07     0.00     4.90                                                      
 111 289 11      1.14     0.07     0.04     4.80                                                      
 111 290 11      1.15     0.07     0.00     5.60                                                      
 111 291 11      1.15     0.07     0.00     5.50                                                      
 111 292 11      1.15     0.07     0.00     6.50                                                      
 111 293 11      1.15     0.07     0.00     6.20                                                      
 111 294 11      1.15     0.07     0.00     6.90                                                      
 111 295 11      1.15     0.07     0.00     6.40                                                      
 111 296 11      1.18    -0.07     0.00     5.70                                                      
 111 297 11      1.19    -0.07     0.00     5.00                                                      
 111 298 11      1.19    -0.07     0.00     4.40                                                      
 111 299 11      1.19    -0.07     0.00     3.80                                                      
 111 300 11      1.19    -0.08     0.00     3.40                                                      
 111 301 11      1.19    -0.09     0.00     2.60                                                      
 111 302 11      1.17    -0.10     0.00     2.20                                                      
 111 303 11      1.19    -0.10     0.00     1.50                                                      
 111 304 11      1.17    -0.11     0.00     0.90                                                      
 111 305 11      1.17    -0.10     0.00     0.40                                                      
 111 306 11      1.15    -0.12     0.00     0.00                                                      
 111 307 11      1.32    -0.01     0.00     0.00                                                      
 111 308 11      1.23     0.07     0.00     0.40                                                      
 111 309 11      1.23     0.07     0.00     0.40                                                      
 111 310 11      1.30    -0.03     0.00     0.70                                                      
 111 311 11      1.29    -0.03     0.00     1.00                                                      
 111 312 11      1.28    -0.03     0.00     1.30                                                      
 111 313 11      1.28    -0.03     0.00     1.30                                                      
 111 314 11      1.28    -0.04     0.00     2.00                                                      
 111 315 11      1.28    -0.02     0.00     2.00                                                      
 111 316 11      1.28    -0.06     0.00     2.50                                                      
 111 317 11      1.28    -0.06     0.00     2.50                                                      
 111 318 11      1.31    -0.10     0.20     2.90                                                      
 112 266 12      1.20    -0.05     0.00     0.50                                                      
 112 267 12      1.23    -0.07     0.07     0.90                                                      
 112 268 12      1.20    -0.04     0.00     0.00                                                      
 112 269 12      1.20    -0.04     0.00     0.20                                                      
 112 270 12      1.19    -0.04     0.00     0.80                                                      
 112 271 12      1.20    -0.04     0.00     1.10                                                      
 112 272 12      1.19    -0.03     0.00     1.30                                                      
 112 273 12      1.20    -0.03     0.00     1.60                                                      
 112 274 12      1.19    -0.03     0.00     2.00                                                      
 112 275 12      1.19    -0.01     0.06     2.30                                                      
 112 276 12      1.19     0.00     0.11     1.60                                                      
 112 277 12      1.19     0.02     0.15     2.00                                                      
 112 278 12      1.19     0.01     0.00     1.90                                                      
 112 279 12      1.19     0.02     0.00     1.80                                                      
 112 280 12      1.19     0.04     0.13     1.60                                                      
 112 281 12      1.19     0.05     0.00     1.90                                                      
 112 282 12      1.19     0.06     0.00     1.80                                                      
 112 283 12      1.19     0.07     0.00     2.20                                                      
 112 284 12      1.18     0.08     0.00     2.20                                                      
 112 285 12      1.18     0.08     0.00     2.70                                                      
 112 286 12      1.13     0.10     0.00     3.60                                                      
 112 287 12      1.14     0.10     0.06     4.30                                                      
 112 288 12      1.15     0.08     0.00     4.80                                                      
 112 289 12      1.15     0.07     0.00     5.60                                                      
 112 290 12      1.14     0.07     0.00     5.80                                                      
 112 291 12      1.14     0.07     0.00     6.50                                                      
 112 292 12      1.15     0.05     0.00     6.40                                                      
 112 293 12      1.15     0.05     0.00     7.10                                                      
 112 294 12      1.15     0.05     0.00     6.90                                                      
 112 295 12      1.18    -0.08     0.00     6.90                                                      
 112 296 12      1.18    -0.07     0.00     6.50                                                      
 112 297 12      1.18    -0.08     0.00     6.30                                                      
 112 298 12      1.18    -0.09     0.00     5.70                                                      
 112 299 12      1.18    -0.08     0.00     5.20                                                      
 112 300 12      1.18    -0.09     0.00     4.50                                                      
 112 301 12      1.18    -0.10     0.00     3.80                                                      
 112 302 12      1.18    -0.09     0.00     3.10                                                      
 112 303 12      1.18    -0.09     0.00     2.50                                                      
 112 304 12      1.18    -0.10     0.00     1.90                                                      
 112 305 12      1.17    -0.10     0.00     1.20                                                      
 112 306 12      1.17    -0.09     0.00     0.70                                                      
 112 307 12      1.31     0.01     0.00     0.00                                                      
 112 308 12      1.31     0.00     0.00     0.00                                                      
 112 309 12      1.31    -0.02     0.00     0.00                                                      
 112 310 12      1.29    -0.03     0.00     0.00                                                      
 112 311 12      1.29    -0.03     0.00     0.10                                                      
 112 312 12      1.28    -0.02     0.00     0.40                                                      
 112 313 12      1.28    -0.02     0.00     0.80                                                      
 112 314 12      1.28    -0.03     0.00     0.90                                                      
 112 315 12      1.28    -0.04     0.00     1.40                                                      
 112 316 12      1.28    -0.04     0.00     1.50                                                      
 112 317 12      1.28    -0.04     0.00     2.00                                                      
 112 318 12      1.28    -0.08     0.00     1.90                                                      
 113 268 13      1.20    -0.05     0.00     0.00                                                      
 113 269 13      1.20    -0.04     0.00     0.40                                                      
 113 270 13      1.20    -0.03     0.06     0.70                                                      
 113 271 13      1.20    -0.04     0.00     1.20                                                      
 113 272 13      1.20    -0.04     0.00     1.60                                                      
 113 273 13      1.20    -0.04     0.00     1.90                                                      
 113 274 13      1.18     0.05     0.25     1.90                                                      
 113 275 13      1.18     0.06     0.25     2.10                                                      
 113 276 13      1.18     0.05     0.21     2.60                                                      
 113 277 13      1.19     0.05     0.19     1.80                                                      
 113 278 13      1.18     0.06     0.21     2.50                                                      
 113 279 13      1.18     0.06     0.17     2.40                                                      
 113 280 13      1.18     0.07     0.14     2.30                                                      
 113 281 13      1.18     0.06     0.14     2.20                                                      
 113 282 13      1.18     0.06     0.14     2.40                                                      
 113 283 13      1.18     0.09     0.14     2.50                                                      
 113 284 13      1.18     0.08     0.00     3.20                                                      
 113 285 13      1.18     0.09     0.00     2.80                                                      
 113 286 13      1.18     0.12     0.04     3.20                                                      
 113 287 13      1.13     0.10     0.00     4.40                                                      
 113 288 13      1.14     0.10     0.00     5.00                                                      
 113 289 13      1.14     0.11     0.10     5.70                                                      
 113 290 13      1.15     0.08     0.00     6.30                                                      
 113 291 13      1.15     0.08     0.00     6.30                                                      
 113 292 13      1.15     0.08     0.06     7.20                                                      
 113 293 13      1.14     0.08     0.06     7.30                                                      
 113 294 13      1.14     0.08     0.06     7.40                                                      
 113 295 13      1.18    -0.06     0.00     7.10                                                      
 113 296 13      1.19    -0.06     0.00     7.40                                                      
 113 297 13      1.19    -0.06     0.00     6.70                                                      
 113 298 13      1.19    -0.08     0.00     6.30                                                      
 113 299 13      1.18    -0.06     0.00     5.90                                                      
 113 300 13      1.19    -0.10     0.00     5.50                                                      
 113 301 13      1.19    -0.10     0.00     4.70                                                      
 113 302 13      1.19    -0.10     0.00     4.20                                                      
 113 303 13      1.18    -0.10     0.00     3.40                                                      
 113 304 13      1.18    -0.09     0.00     2.70                                                      
 113 305 13      1.18    -0.10     0.00     2.10                                                      
 113 306 13      1.16    -0.09     0.00     1.60                                                      
 113 307 13      1.17    -0.09     0.00     0.90                                                      
 113 308 13      1.17    -0.07     0.00     0.60                                                      
 113 309 13      1.17    -0.07     0.00     0.40                                                      
 113 310 13      1.16    -0.13     0.00     0.10                                                      
 113 311 13      1.16    -0.13     0.00     0.10                                                      
 113 312 13      1.17    -0.06     0.02     0.00                                                      
 113 313 13      1.17    -0.06     0.02     0.00                                                      
 113 314 13      1.07    -0.21     0.00     0.50                                                      
 113 315 13      1.06     0.14     0.00     0.00                                                      
 113 316 13      1.28    -0.03     0.00     1.10                                                      
 113 317 13      1.27    -0.05     0.00     1.00                                                      
 113 318 13      1.28    -0.06     0.00     1.40                                                      
 114 270 14      1.19    -0.05     0.00     0.30                                                      
 114 271 14      1.20    -0.05     0.00     0.60                                                      
 114 272 14      1.19    -0.04     0.00     1.10                                                      
 114 273 14      1.19    -0.02     0.13     1.40                                                      
 114 274 14      1.19    -0.02     0.11     1.70                                                      
 114 275 14      1.18     0.00     0.17     2.10                                                      
 114 276 14      1.18    -0.01     0.11     2.20                                                      
 114 277 14      1.18     0.01     0.14     2.00                                                      
 114 278 14      1.18     0.06     0.19     1.80                                                      
 114 279 14      1.18     0.06     0.17     2.30                                                      
 114 280 14      1.19     0.05     0.08     1.90                                                      
 114 281 14      1.18     0.07     0.17     2.20                                                      
 114 282 14      1.18     0.08     0.08     2.20                                                      
 114 283 14      1.18     0.09     0.00     2.40                                                      
 114 284 14      1.18     0.09     0.00     2.40                                                      
 114 285 14      1.18     0.10     0.00     2.70                                                      
 114 286 14      1.13     0.12     0.00     4.10                                                      
 114 287 14      1.14     0.12     0.06     4.80                                                      
 114 288 14      1.14     0.11     0.00     6.10                                                      
 114 289 14      1.15     0.10     0.16     6.70                                                      
 114 290 14      1.14     0.08     0.00     6.60                                                      
 114 291 14      1.14     0.07     0.00     7.30                                                      
 114 292 14      1.15     0.07     0.00     7.20                                                      
 114 293 14      1.18    -0.02     0.25     7.60                                                      
 114 294 14      1.18    -0.06     0.00     7.50                                                      
 114 295 14      1.18    -0.09     0.00     8.20                                                      
 114 296 14      1.18    -0.08     0.00     7.80                                                      
 114 297 14      1.18    -0.09     0.00     8.10                                                      
 114 298 14      1.18    -0.07     0.00     7.50                                                      
 114 299 14      1.18    -0.10     0.00     7.20                                                      
 114 300 14      1.18    -0.09     0.00     6.50                                                      
 114 301 14      1.18    -0.10     0.00     6.10                                                      
 114 302 14      1.18    -0.09     0.00     5.30                                                      
 114 303 14      1.18    -0.09     0.00     4.40                                                      
 114 304 14      1.18    -0.09     0.00     3.90                                                      
 114 305 14      1.17    -0.08     0.00     3.50                                                      
 114 306 14      1.17    -0.10     0.00     3.00                                                      
 114 307 14      1.16    -0.09     0.00     2.50                                                      
 114 308 14      1.17    -0.06     0.00     1.80                                                      
 114 309 14      1.16    -0.06     0.00     1.10                                                      
 114 310 14      1.11    -0.04     0.00     0.80                                                      
 114 311 14      1.18    -0.13     0.08     0.40                                                      
 114 312 14      1.17    -0.13     0.00     0.40                                                      
 114 313 14      1.07    -0.18     0.00     0.20                                                      
 114 314 14      1.06    -0.12     0.00     0.10                                                      
 114 315 14      1.08    -0.21     0.00     0.10                                                      
 114 316 14      1.07    -0.19     0.00     0.10                                                      
 114 317 14      1.07    -0.21     0.00     0.20                                                      
 114 318 14      1.08    -0.21     0.00     0.00                                                      
 115 272 15      1.19    -0.03     0.13     0.90                                                      
 115 273 15      1.19    -0.03     0.13     1.40                                                      
 115 274 15      1.18    -0.02     0.17     1.80                                                      
 115 275 15      1.19    -0.03     0.11     2.00                                                      
 115 276 15      1.18     0.06     0.31     2.00                                                      
 115 277 15      1.18     0.06     0.31     2.20                                                      
 115 278 15      1.18     0.00     0.21     2.90                                                      
 115 279 15      1.18     0.06     0.30     2.20                                                      
 115 280 15      1.18     0.06     0.23     2.70                                                      
 115 281 15      1.18     0.06     0.23     2.20                                                      
 115 282 15      1.18     0.08     0.23     2.60                                                      
 115 284 15      1.18     0.10     0.00     2.60                                                      
 115 285 15      1.18     0.10     0.00     2.60                                                      
 115 286 15      1.17     0.12     0.00     3.60                                                      
 115 287 15      1.14     0.15     0.00     6.00                                                      
 115 288 15      1.14     0.12     0.04     6.90                                                      
 115 289 15      1.14     0.11     0.00     7.20                                                      
 115 290 15      1.15     0.11     0.12     7.70                                                      
 115 291 15      1.15     0.08     0.00     7.80                                                      
 115 292 15      1.18    -0.02     0.31     7.30                                                      
 115 293 15      1.18    -0.02     0.31     7.40                                                      
 115 294 15      1.18    -0.02     0.30     8.10                                                      
 115 295 15      1.18    -0.03     0.30     7.90                                                      
 115 296 15      1.18    -0.03     0.30     8.50                                                      
 115 297 15      1.18    -0.06     0.00     8.40                                                      
 115 298 15      1.18    -0.08     0.00     8.70                                                      
 115 299 15      1.18    -0.07     0.00     8.20                                                      
 115 300 15      1.17    -0.08     0.00     7.70                                                      
 115 301 15      1.18    -0.08     0.00     7.30                                                      
 115 302 15      1.17    -0.08     0.00     7.00                                                      
 115 303 15      1.17    -0.07     0.00     6.00                                                      
 115 304 15      1.17    -0.07     0.00     5.70                                                      
 115 305 15      1.17    -0.07     0.00     4.90                                                      
 115 306 15      1.16    -0.08     0.00     4.40                                                      
 115 308 15      1.16    -0.09     0.00     3.00                                                      
 115 309 15      1.16    -0.05     0.00     2.60                                                      
 115 310 15      1.16    -0.04     0.00     1.90                                                      
 115 311 15      1.16    -0.05     0.00     1.40                                                      
 115 312 15      1.12    -0.03     0.00     1.20                                                      
 115 313 15      1.12    -0.03     0.00     0.70                                                      
 115 314 15      1.17    -0.15     0.00     0.20                                                      
 115 315 15      1.17    -0.12     0.00     0.20                                                      
 115 316 15      1.07    -0.21     0.00     0.00                                                      
 115 317 15      1.07    -0.21     0.00     0.00                                                      
 115 318 15      1.07    -0.23     0.00     0.00                                                      
 116 274 16      1.18    -0.02     0.14     1.00                                                      
 116 275 16      1.18     0.04     0.30     1.10                                                      
 116 276 16      1.18     0.01     0.25     1.50                                                      
 116 277 16      1.18     0.02     0.25     1.80                                                      
 116 278 16      1.18    -0.01     0.19     1.80                                                      
 116 279 16      1.18     0.03     0.25     2.00                                                      
 116 280 16      1.18     0.05     0.23     1.90                                                      
 116 281 16      1.18     0.06     0.21     2.30                                                      
 116 282 16      1.18     0.08     0.14     1.90                                                      
 116 286 16      1.15     0.12     0.00     3.90                                                      
 116 287 16      1.14     0.14     0.12     4.90                                                      
 116 288 16      1.15     0.10     0.00     6.00                                                      
 116 289 16      1.15     0.11     0.16     6.80                                                      
 116 290 16      1.15     0.10     0.14     6.90                                                      
 116 291 16      1.15     0.10     0.16     7.50                                                      
 116 292 16      1.17    -0.02     0.31     6.50                                                      
 116 293 16      1.17    -0.02     0.35     7.00                                                      
 116 294 16      1.17    -0.02     0.31     7.20                                                      
 116 295 16      1.18    -0.01     0.36     7.70                                                      
 116 296 16      1.17    -0.03     0.31     7.60                                                      
 116 297 16      1.18    -0.03     0.33     8.20                                                      
 116 298 16      1.18    -0.03     0.33     7.80                                                      
 116 299 16      1.18    -0.07     0.00     8.30                                                      
 116 300 16      1.18    -0.07     0.00     7.70                                                      
 116 301 16      1.17    -0.08     0.00     7.40                                                      
 116 302 16      1.17    -0.07     0.00     6.90                                                      
 116 303 16      1.18    -0.09     0.00     6.10                                                      
 116 304 16      1.17    -0.09     0.00     5.80                                                      
 116 305 16      1.17    -0.08     0.00     5.10                                                      
 116 306 16      1.17    -0.10     0.00     4.50                                                      
 116 310 16      1.15    -0.07     0.00     2.60                                                      
 116 311 16      1.17    -0.13     0.00     1.80                                                      
 116 312 16      1.12    -0.03     0.00     1.80                                                      
 116 313 16      1.23    -0.21     0.00     1.10                                                      
 116 314 16      1.17    -0.13     0.00     0.90                                                      
 116 315 16      1.22    -0.23     0.00     0.30                                                      
 116 316 16      1.18    -0.15     0.00     0.40                                                      
 116 317 16      1.08    -0.22     0.00     0.00                                                      
 116 318 16      1.06    -0.16     0.00     0.20                                                      
 117 276 17      1.18     0.04     0.30     1.10                                                      
 117 277 17      1.18    -0.01     0.21     1.40                                                      
 117 278 17      1.17     0.05     0.29     1.60                                                      
 117 279 17      1.17     0.05     0.29     1.80                                                      
 117 280 17      1.17     0.06     0.31     2.10                                                      
 117 281 17      1.17     0.05     0.27     2.00                                                      
 117 282 17      1.17     0.06     0.27     2.50                                                      
 117 288 17      1.15     0.12     0.16     5.40                                                      
 117 289 17      1.15     0.11     0.16     6.60                                                      
 117 290 17      1.15     0.11     0.20     6.50                                                      
 117 291 17      1.16     0.09     0.23     6.30                                                      
 117 292 17      1.17     0.04     0.37     6.60                                                      
 117 293 17      1.17    -0.01     0.31     6.80                                                      
 117 294 17      1.17    -0.02     0.33     7.40                                                      
 117 295 17      1.17    -0.01     0.31     7.30                                                      
 117 296 17      1.17    -0.02     0.37     8.00                                                      
 117 297 17      1.18    -0.02     0.36     7.80                                                      
 117 298 17      1.18    -0.02     0.38     8.40                                                      
 117 299 17      1.17    -0.03     0.33     8.10                                                      
 117 300 17      1.18    -0.03     0.36     8.50                                                      
 117 301 17      1.18    -0.03     0.36     7.90                                                      
 117 302 17      1.17     0.04     0.54     7.90                                                      
 117 303 17      1.18    -0.04     0.36     7.10                                                      
 117 304 17      1.18    -0.04     0.36     6.50                                                      
 117 305 17      1.17    -0.07     0.00     6.30                                                      
 117 306 17      1.17    -0.10     0.00     5.70                                                      
 117 312 17      1.24    -0.21     0.00     2.10                                                      
 117 313 17      1.19    -0.14     0.00     1.80                                                      
 117 314 17      1.23    -0.21     0.00     1.40                                                      
 117 315 17      1.24    -0.20     0.00     1.40                                                      
 117 316 17      1.24    -0.19     0.00     0.80                                                      
 117 317 17      1.20    -0.16     0.00     0.50                                                      
 117 318 17      1.19    -0.15     0.00     0.30                                                      
 118 278 18      1.17     0.01     0.20     0.80                                                      
 118 279 18      1.17     0.05     0.31     1.10                                                      
 118 280 18      1.17     0.01     0.23     1.40                                                      
 118 281 18      1.17     0.03     0.27     1.70                                                      
 118 282 18      1.17     0.04     0.25     1.70                                                      
 118 290 18      1.16     0.09     0.24     6.00                                                      
 118 291 18      1.15     0.09     0.26     7.10                                                      
 118 292 18      1.17    -0.01     0.33     6.80                                                      
 118 293 18      1.17    -0.01     0.31     7.40                                                      
 118 294 18      1.17    -0.01     0.35     6.60                                                      
 118 295 18      1.17    -0.01     0.33     7.10                                                      
 118 296 18      1.18    -0.02     0.40     7.00                                                      
 118 297 18      1.17    -0.02     0.37     7.60                                                      
 118 298 18      1.18    -0.02     0.40     7.40                                                      
 118 299 18      1.18    -0.02     0.40     7.90                                                      
