                                        118      3.207  0.000E+00  0.000E+00  0.000E+00
122  25.968000  32.5 -1             1 u                 (65/2-)  0
                                        119      3.696  0.000E+00  0.000E+00  0.000E+00
 74Br   74   35   94  210   55    1    9.820001    4.379000
  1   0.000000   0.0 -1   1.52E+03  0 u                    (0-)  1 =    100.0000 %EC+%B+
  2   0.009840   1.0 -1             1 u                    (1-)  0
                                          1      0.010  8.772E-02  1.000E+00  1.040E+01
  3   0.013580   4.0  1   2.76E+03  0 u                    4(+)  1 =    100.0000 %EC+%B+
  4   0.072630   2.0 -1   5.00E-10  2 u                    (2-)  0
                                          2      0.063  6.623E-01  9.139E-01  3.800E-01
                                          1      0.072  3.311E-02  8.609E-02  1.600E+00
  5   0.085710   3.0 -1   1.33E-08  1 u                    (3-)  0
                                          3      0.072  8.163E-01  1.000E+00  2.250E-01
  6   0.089630   1.0 -1   5.00E-10  2 u                    (1-)  0
                                          2      0.080  7.766E-03  1.631E-02  1.100E+00
                                          1      0.090  8.629E-01  9.837E-01  1.400E-01
  7   0.132600   2.0  1             1 c                 (0,1,2)  0
                                          1      0.133  6.941E-01  1.000E+00  4.406E-01
  8   0.179100   1.0  1             2 c                 (0,1,2)  0
                                          6      0.090  4.818E-01  8.191E-01  7.000E-01
                                          1      0.179  1.783E-01  1.809E-01  1.471E-02
  9   0.180590   2.0 -1   5.00E-10  2 u                    (2-)  0
                                          6      0.091  4.873E-01  8.285E-01  7.000E-01
                                          1      0.181  1.559E-01  1.715E-01  1.000E-01
 10   0.200820   3.0 -1             2 u                    (3-)  0
                                          4      0.128  7.907E-01  9.488E-01  2.000E-01
                                          2      0.191  4.744E-02  5.116E-02  7.844E-02
 11   0.201950   4.0 -1   7.00E-10  2 u                    (4-)  0
                                          5      0.116  5.732E-01  6.169E-01  7.617E-02
                                          3      0.188  3.783E-01  3.831E-01  1.273E-02
 12   0.202120   5.0  1   1.14E-10  1 u                    5(+)  0
                                          3      0.189  9.524E-01  1.000E+00  5.000E-02
 13   0.212840   1.0  1             4 u                      1+  0
                                          6      0.124  2.144E-01  2.787E-01  3.000E-01
                                          4      0.140  2.053E-01  2.361E-01  1.500E-01
                                          2      0.203  4.562E-01  4.608E-01  1.025E-02
                                          1      0.213  2.418E-02  2.439E-02  8.947E-03
 14   0.238500   4.0 -1             1 u                    (4-)  0
                                          3      0.225  9.924E-01  1.000E+00  7.624E-03
 15   0.239320   2.0  1             5 c                 (0,1,2)  0
                                         13      0.026  3.471E-02  1.909E-01  4.500E+00
                                          6      0.150  4.958E-01  5.084E-01  2.546E-02
                                          4      0.167  8.429E-02  8.582E-02  1.820E-02
                                          2      0.230  1.091E-01  1.099E-01  7.176E-03
                                          1      0.240  9.916E-02  1.050E-01  5.856E-02
 16   0.271900   4.0  1             1 g                          0
                                          5      0.186  9.870E-01  1.000E+00  1.317E-02
 17   0.296360   2.0 -1             2 c                  (1,2-)  0
                                          4      0.224  9.868E-01  1.000E+00  1.340E-02
                                          1      0.296  0.000E+00  0.000E+00  1.637E-02
 18   0.306580   1.0  1             7 u                      1+  0
                                         15      0.067  3.510E-02  1.088E-01  2.100E+00
                                         13      0.094  7.722E-02  1.236E-01  6.000E-01
                                          8      0.128  1.638E-02  1.734E-02  5.887E-02
                                          6      0.217  1.895E-01  1.911E-01  8.450E-03
                                          4      0.234  1.030E-01  1.037E-01  6.814E-03
                                          2      0.297  2.340E-01  2.348E-01  3.480E-03
                                          1      0.307  2.200E-01  2.207E-01  3.180E-03
 19   0.329400   4.0 -1             4 u                    (4-)  0
                                         11      0.128  2.398E-01  2.540E-01  5.912E-02
                                         10      0.129  3.579E-01  4.295E-01  2.000E-01
                                          5      0.244  2.040E-01  2.062E-01  1.080E-02
                                          4      0.257  1.074E-01  1.103E-01  2.711E-02
 20   0.339670   3.0 -1             2 u                    (3-)  0
                                         15      0.100  4.319E-01  6.478E-01  5.000E-01
                                          9      0.159  3.412E-01  3.522E-01  3.233E-02
 21   0.371180   5.0 -1             2 u                    (5-)  0
                                         11      0.169  6.422E-01  6.599E-01  2.752E-02
                                          5      0.286  3.339E-01  3.401E-01  1.861E-02
 22   0.380000   4.0 -1             2 u                    (4-)  0
                                         10      0.179  7.200E-01  7.371E-01  2.370E-02
                                          4      0.307  2.592E-01  2.629E-01  1.441E-02
 23   0.390050   1.0  1             4 u                     (1)  0
                                         18      0.084  8.406E-02  1.681E-01  1.000E+00
                                          8      0.210  6.604E-02  6.709E-02  1.577E-02
                                          6      0.300  6.004E-01  6.024E-01  3.361E-03
                                          1      0.390  1.621E-01  1.624E-01  1.670E-03
 24   0.394540   4.0 -1             2 u                    (4-)  0
                                         11      0.192  1.721E-01  1.755E-01  1.973E-02
                                          5      0.309  8.196E-01  8.245E-01  5.986E-03
 25   0.396950   6.0  1   4.70E-11  2 u                      6+  0
                                         12      0.195  7.379E-01  7.548E-01  2.300E-02
                                          3      0.383  2.435E-01  2.452E-01  6.805E-03
 26   0.406290   2.0 -1             2 c                  (1,2-)  0
                                         18      0.099  1.863E-01  2.795E-01  5.000E-01
                                          1      0.407  7.165E-01  7.205E-01  5.581E-03
 27   0.406900   5.0  1             2 g                          0
                                         16      0.135  5.322E-01  5.593E-01  5.091E-02
                                         11      0.205  4.364E-01  4.407E-01  9.974E-03
 28   0.424360   5.0 -1             2 u                    (5-)  0
                                         21      0.053  9.177E-02  1.544E-01  6.824E-01
                                         11      0.222  8.342E-01  8.456E-01  1.363E-02
 29   0.434900   2.0 -1             2 c                  (1,2-)  0
                                         18      0.128  8.541E-01  8.885E-01  4.030E-02
                                          1      0.435  1.110E-01  1.115E-01  4.507E-03
 30   0.443300   6.0  1             2 g                          0
                                         11      0.241  5.648E-01  5.971E-01  5.716E-02
                                          3      0.430  4.010E-01  4.029E-01  4.677E-03
 31   0.462900   5.0 -1             1 u                    (5-)  0
                                         14      0.224  9.869E-01  1.000E+00  1.332E-02
 32   0.469100   1.0  1             2 c                  (1,2-)  0
                                          4      0.397  7.741E-01  7.753E-01  1.592E-03
                                          1      0.469  2.245E-01  2.247E-01  1.036E-03
 33   0.485760   6.0 -1   7.00E-10  4 u                    (6-)  0
                                         28      0.061  4.970E-02  7.196E-02  4.480E-01
                                         21      0.115  2.733E-01  2.950E-01  7.929E-02
                                         14      0.248  0.000E+00  0.000E+00  3.060E-02
                                         11      0.284  6.212E-01  6.330E-01  1.900E-02
 34   0.534700   1.0 -1             3 c                 (0,1,2)  0
                                          6      0.445  5.394E-01  5.408E-01  2.489E-03
                                          2      0.524  8.631E-02  8.645E-02  1.701E-03
                                          1      0.535  3.722E-01  3.728E-01  1.623E-03
 35   0.543290   5.0 -1             4 u                    (5-)  0
                                         24      0.149  2.152E-01  2.237E-01  3.927E-02
                                         22      0.163  1.056E-01  1.088E-01  3.020E-02
                                         19      0.214  2.558E-01  2.596E-01  1.503E-02
                                         11      0.341  4.060E-01  4.079E-01  4.681E-03
