155Ta  155   73    1    0    1    0    0.000000   -1.453000
                                         51      0.764  9.916E-01  1.000E+00  8.500E-03
171Ta  171   73   78  113   17    0    9.653930    2.755390
  1   0.000000   2.5 -1   1.40E+03  0 u                  (5/2-)  1 =    100.0000 %EC+%B+                                                                                                                                                                                                        0.000000  0    
  2   0.000100   2.5  1  -1.00E+00  0 u X                (5/2+)  0                                                                                                                                                                                                                              0.000100  1    
  3   0.052100   3.5  1  -1.00E+00  1 u                  (7/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                          1      0.052  7.102E-01  1.000E+00  4.080E-01
  4   0.094600   4.5 -1  -1.00E+00  1 u                  (9/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                          1      0.095  1.754E-01  1.000E+00  4.700E+00
  5   0.113700   3.5  1  -1.00E+00  1 u X                (7/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                          2      0.114  2.778E-01  1.000E+00  2.600E+00
  6   0.183100   4.5  1  -1.00E+00  1 u                  (9/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                          3      0.131  3.704E-01  1.000E+00  1.700E+00
  7   0.236290   4.5 -1   4.60E-08  3 u                  (9/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                          6      0.053  1.301E-01  1.804E-01  3.870E-01
                                          3      0.184  7.227E-01  7.773E-01  7.550E-02
                                          1      0.236  3.613E-02  4.231E-02  1.710E-01
  8   0.253200   4.5  1  -1.00E+00  2 u X                (9/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                          5      0.140  3.347E-01  8.970E-01  1.680E+00
                                          2      0.253  9.037E-02  1.030E-01  1.400E-01
  9   0.291700   6.5 -1  -1.00E+00  1 u                 (13/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                          4      0.197  7.599E-01  1.000E+00  3.160E-01
 10   0.336400   5.5  1  -1.00E+00  2 u                 (11/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                          6      0.153  3.182E-01  6.683E-01  1.100E+00
                                          3      0.284  3.023E-01  3.317E-01  9.730E-02
 11   0.367200   5.5 -1  -1.00E+00  1 u                 (11/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                          7      0.131  3.704E-01  1.000E+00  1.700E+00
 12   0.414700   5.5  1  -1.00E+00  2 u X               (11/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                          8      0.162  4.018E-01  8.478E-01  1.110E+00
                                          5      0.301  1.406E-01  1.522E-01  8.190E-02
 13   0.510000   6.5  1  -1.00E+00  2 u                 (13/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         10      0.174  2.576E-01  4.405E-01  7.100E-01
                                          6      0.327  5.257E-01  5.595E-01  6.420E-02
 14   0.527900   6.5 -1  -1.00E+00  2 u                 (13/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         11      0.161  3.980E-01  8.438E-01  1.120E+00
                                          7      0.292  1.433E-01  1.562E-01  9.000E-02
 15   0.530800   3.5 -1  -1.00E+00  2 u                  (7/2-)  0                                                                                                                                                                                                                              0.000000       
                                          7      0.295  4.788E-01  5.506E-01  1.500E-01
                                          3      0.479  4.453E-01  4.494E-01  9.300E-03
 16   0.589800   8.5 -1   1.83E-11  1 u                 (17/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                          9      0.298  9.223E-01  1.000E+00  8.430E-02
 17   0.598300   6.5  1  -1.00E+00  2 u X               (13/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                         12      0.184  4.170E-01  7.405E-01  7.760E-01
                                          8      0.345  2.460E-01  2.595E-01  5.480E-02
 18   0.700500   7.5  1  -1.00E+00  2                   (15/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         13      0.191  2.597E-01  4.335E-01  6.690E-01
                                         10      0.364  5.411E-01  5.665E-01  4.710E-02
 19   0.709700   7.5 -1  -1.00E+00  2                   (15/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         14      0.182  4.261E-01  7.660E-01  7.980E-01
                                         11      0.343  2.215E-01  2.340E-01  5.600E-02
 20   0.798900   7.5  1  -1.00E+00  2   X               (15/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                         17      0.201  2.984E-01  4.825E-01  6.170E-01
                                         12      0.384  4.973E-01  5.175E-01  4.050E-02
 21   0.906100   8.5  1  -1.00E+00  2                   (17/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         18      0.206  1.653E-01  2.547E-01  5.410E-01
                                         13      0.396  7.185E-01  7.453E-01  3.730E-02
 22   0.917500   8.5 -1  -1.00E+00  2                   (17/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         19      0.208  5.129E-01  7.975E-01  5.550E-01
                                         14      0.390  1.949E-01  2.025E-01  3.900E-02
 23   0.978700  10.5 -1   4.50E-12  1                   (21/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         16      0.389  9.623E-01  1.000E+00  3.920E-02
 24   1.015000   8.5  1  -1.00E+00  2   X               (17/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                         20      0.216  4.529E-01  6.726E-01  4.850E-01
                                         17      0.417  3.171E-01  3.274E-01  3.250E-02
 25   1.124400   9.5  1  -1.00E+00  2                   (19/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         21      0.218  2.183E-01  3.179E-01  4.560E-01
                                         18      0.424  6.616E-01  6.821E-01  3.100E-02
 26   1.137100   9.5 -1  -1.00E+00  2                   (19/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         22      0.220  3.924E-01  5.744E-01  4.640E-01
                                         19      0.427  4.130E-01  4.256E-01  3.040E-02
 27   1.244000   9.5  1  -1.00E+00  2   X               (19/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                         24      0.229  3.806E-01  5.400E-01  4.190E-01
                                         20      0.445  4.477E-01  4.600E-01  2.730E-02
 28   1.354400  10.5  1  -1.00E+00  2                   (21/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         25      0.230  2.267E-01  2.947E-01  3.000E-01
                                         21      0.448  6.869E-01  7.053E-01  2.680E-02
 29   1.379600  10.5 -1  -1.00E+00  2                   (21/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         26      0.243  4.436E-01  5.590E-01  2.600E-01
                                         22      0.462  4.303E-01  4.410E-01  2.480E-02
 30   1.443600  12.5 -1   1.86E-12  1                   (25/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         23      0.465  9.762E-01  1.000E+00  2.440E-02
 31   1.482500  10.5  1  -1.00E+00  2   X               (21/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                         27      0.239  3.524E-01  4.845E-01  3.750E-01
                                         24      0.468  5.034E-01  5.155E-01  2.400E-02
 32   1.595200  11.5  1  -1.00E+00  2                   (23/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         28      0.241  2.384E-01  3.028E-01  2.700E-01
                                         25      0.471  6.812E-01  6.972E-01  2.360E-02
 33   1.625700  11.5 -1  -1.00E+00  2                   (23/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         29      0.246  4.917E-01  6.584E-01  3.390E-01
                                         26      0.489  3.344E-01  3.416E-01  2.150E-02
 34   1.734200  11.5  1  -1.00E+00  2   X               (23/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                         31      0.252  3.526E-01  4.373E-01  2.400E-01
                                         27      0.490  5.510E-01  5.627E-01  2.130E-02
 35   1.846500  12.5  1  -1.00E+00  2                   (25/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         32      0.251  1.863E-01  2.392E-01  2.840E-01
                                         28      0.492  7.451E-01  7.608E-01  2.110E-02
 36   1.891300  12.5 -1  -1.00E+00  2                   (25/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         33      0.266  4.168E-01  5.002E-01  2.000E-01
                                         29      0.512  4.904E-01  4.998E-01  1.920E-02
 37   1.968200  14.5 -1   1.93E-12  1                   (29/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         30      0.525  9.822E-01  1.000E+00  1.810E-02
 38   1.986200  12.5  1  -1.00E+00  2   X               (25/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                         34      0.252  3.736E-01  4.633E-01  2.400E-01
                                         31      0.504  5.262E-01  5.367E-01  2.000E-02
 39   2.108800  13.5  1  -1.00E+00  2                   (27/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         35      0.262  1.712E-01  2.071E-01  2.100E-01
                                         32      0.514  7.781E-01  7.929E-01  1.900E-02
 40   2.155900  13.5 -1  -1.00E+00  2                   (27/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         36      0.265  4.318E-01  5.224E-01  2.100E-01
                                         33      0.530  4.693E-01  4.776E-01  1.760E-02
 41   2.257800  13.5  1  -1.00E+00  2   X               (27/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                         38      0.272  2.288E-01  2.722E-01  1.900E-01
                                         34      0.524  7.148E-01  7.278E-01  1.810E-02
 42   2.380600  14.5  1  -1.00E+00  2                   (29/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         39      0.272  1.244E-01  1.565E-01  2.580E-01
                                         35      0.534  8.292E-01  8.435E-01  1.730E-02
 43   2.435400  14.5 -1  -1.00E+00  2                   (29/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         40      0.280  3.729E-01  4.661E-01  2.500E-01
                                         36      0.544  5.252E-01  5.339E-01  1.650E-02
 44   2.495000  14.5  1  -1.00E+00  2   X               (29/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                         41      0.237  1.809E-01  2.316E-01  2.800E-01
                                         38      0.509  7.537E-01  7.684E-01  1.950E-02
 45   2.538200  16.5 -1  -1.00E+00  1                   (33/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         37      0.570  9.855E-01  1.000E+00  1.470E-02
 46   2.664700  15.5  1  -1.00E+00  1                   (31/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         39      0.556  9.845E-01  1.000E+00  1.570E-02
 47   2.712700  15.5 -1  -1.00E+00  2                   (31/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         43      0.277  2.521E-01  3.164E-01  2.550E-01
                                         40      0.557  6.731E-01  6.836E-01  1.560E-02
 48   2.807800  15.5  1  -1.00E+00  1   X               (31/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                         41      0.550  9.842E-01  1.000E+00  1.610E-02
 49   2.954100  16.5  1  -1.00E+00  1                   (33/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         42      0.574  9.857E-01  1.000E+00  1.450E-02
 50   2.990900  16.5  1  -1.00E+00  1   X               (33/2+)  0                                                                                                                                                                                                                              0.000100  4    
                                         44      0.496  9.797E-01  1.000E+00  2.070E-02
 51   2.995700  16.5 -1  -1.00E+00  2                   (33/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         47      0.283  3.724E-01  4.357E-01  1.700E-01
                                         43      0.560  5.558E-01  5.643E-01  1.540E-02
 52   3.146700  18.5 -1  -1.00E+00  1                   (37/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         45      0.609  9.876E-01  1.000E+00  1.260E-02
 53   3.260300  17.5  1  -1.00E+00  1                   (35/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         46      0.596  9.869E-01  1.000E+00  1.330E-02
 54   3.269500  17.5 -1  -1.00E+00  2                   (35/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         51      0.274  2.215E-01  2.800E-01  2.640E-01
                                         47      0.557  7.089E-01  7.200E-01  1.560E-02
 55   3.370800  17.5  1  -1.00E+00  1   X               (35/2+)  0                                                                                                                                                                                                                              0.000100  1    
                                         48      0.563  9.850E-01  1.000E+00  1.520E-02
 56   3.521300  18.5  1  -1.00E+00  1   X               (37/2+)  0                                                                                                                                                                                                                              0.000100  4    
                                         50      0.530  9.827E-01  1.000E+00  1.760E-02
 57   3.557000  18.5 -1  -1.00E+00  2                   (37/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         54      0.288  0.000E+00  0.000E+00  1.600E-01
                                         51      0.561  0.000E+00  0.000E+00  1.800E-02
 58   3.569300  18.5  1  -1.00E+00  1                   (37/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         49      0.615  9.878E-01  1.000E+00  1.230E-02
 59   3.796700  20.5 -1  -1.00E+00  1                   (41/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         52      0.650  9.892E-01  1.000E+00  1.090E-02
 60   3.808400  19.5 -1  -1.00E+00  1                   (39/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         54      0.539  9.834E-01  1.000E+00  1.690E-02
 61   3.887500  19.5  1  -1.00E+00  1                   (39/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         53      0.627  9.883E-01  1.000E+00  1.180E-02
 62   4.107700  20.5  1  -1.00E+00  1   X               (41/2+)  0                                                                                                                                                                                                                              0.000100  4    
                                         56      0.586  9.864E-01  1.000E+00  1.380E-02
 63   4.198100  20.5  1  -1.00E+00  1                   (41/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         58      0.629  9.884E-01  1.000E+00  1.170E-02
 64   4.495700  22.5 -1  -1.00E+00  1                   (45/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         59      0.699  9.909E-01  1.000E+00  9.220E-03
 65   4.543100  21.5  1  -1.00E+00  1                   (43/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         61      0.656  9.895E-01  1.000E+00  1.060E-02
 66   4.743800  22.5  1  -1.00E+00  1   X               (45/2+)  0                                                                                                                                                                                                                              0.000100  4    
                                         62      0.636  9.887E-01  1.000E+00  1.140E-02
 67   5.248900  24.5 -1  -1.00E+00  1                   (49/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         64      0.753  9.922E-01  1.000E+00  7.830E-03
 68   5.431000  24.5  1  -1.00E+00  1   X               (49/2+)  0                                                                                                                                                                                                                              0.000100  4    
                                         66      0.687  9.905E-01  1.000E+00  9.580E-03
 69   6.057400  26.5 -1  -1.00E+00  1                   (53/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         67      0.809  9.933E-01  1.000E+00  6.730E-03
 70   6.169100  26.5  1  -1.00E+00  1   X               (53/2+)  0                                                                                                                                                                                                                              0.000100  4    
                                         68      0.738  9.919E-01  1.000E+00  8.190E-03
 71   6.920000  28.5 -1  -1.00E+00  1                   (57/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         69      0.863  9.942E-01  1.000E+00  5.870E-03
 72   6.958800  28.5  1  -1.00E+00  1   X               (57/2+)  0                                                                                                                                                                                                                              0.000100  4    
                                         70      0.790  9.930E-01  1.000E+00  7.080E-03
 73   7.800000  30.5  1  -1.00E+00  1   X               (61/2+)  0                                                                                                                                                                                                                              0.000100  4    
                                         72      0.841  9.938E-01  1.000E+00  6.190E-03
 74   7.835100  30.5 -1  -1.00E+00  1                   (61/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         71      0.915  9.943E-01  1.000E+00  5.700E-03
 75   8.691300  32.5  1  -1.00E+00  1   X               (65/2+)  0                                                                                                                                                                                                                              0.000100  4    
                                         73      0.891  9.945E-01  1.000E+00  5.490E-03
 76   8.801000  32.5 -1  -1.00E+00  1                   (65/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         74      0.966  9.950E-01  1.000E+00  5.000E-03
 77   9.634700  34.5  1  -1.00E+00  1   X               (69/2+)  0                                                                                                                                                                                                                              0.000100  4    
                                         75      0.943  9.951E-01  1.000E+00  4.880E-03
 78   9.817000  34.5 -1  -1.00E+00  1                   (69/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         76      1.016  9.955E-01  1.000E+00  4.500E-03
172Ta  172   73   27   39   19    0    7.681020    3.187600
  1   0.000000   3.0  1   2.21E+03  0 u                    (3+)  1 =    100.0000 %EC+%B+                                                                                                                                                                                                        0.000000  0    
  2   0.003200   2.0 -1  -1.00E+00  0 n                          0                                                                                                                                                                                                                              0.000000       
  3   0.038900   2.0  0  -1.00E+00  1 g                          0                                                                                                                                                                                                                              0.000000       
                                          1      0.039  1.000E+00  1.000E+00  0.000E+00
  4   0.091300   5.0  1  -1.00E+00  1 u                    (5+)  0                                                                                                                                                                                                                              0.000000  0    
                                          1      0.091  9.091E-02  1.000E+00  1.000E+01
  5   0.093000   3.0  0  -1.00E+00  2 g                          0                                                                                                                                                                                                                              0.000000       
                                          2      0.090  7.407E-01  7.407E-01  0.000E+00
                                          1      0.093  2.593E-01  2.593E-01  0.000E+00
  6   0.127100   5.0  0  -1.00E+00  2 g                          0                                                                                                                                                                                                                              0.000000       
                                          5      0.034  1.000E+00  1.000E+00  0.000E+00
                                          1      0.127  0.000E+00  0.000E+00  0.000E+00
  7   0.260100   5.0  0  -1.00E+00  1 g                          0                                                                                                                                                                                                                              0.000000       
                                          3      0.221  1.000E+00  1.000E+00  0.000E+00
  8   0.264800   7.0  1  -1.00E+00  1 u                    (7+)  0                                                                                                                                                                                                                              0.000000  0    
                                          4      0.174  5.882E-01  1.000E+00  7.000E-01
  9   0.370600   5.0  0  -1.00E+00  1 g                          0                                                                                                                                                                                                                              0.000000       
                                          3      0.332  1.000E+00  1.000E+00  0.000E+00
 10   0.462300   5.0  0  -1.00E+00  1 g                          0                                                                                                                                                                                                                              0.000000       
                                          3      0.423  1.000E+00  1.000E+00  0.000E+00
 11   0.486600   5.0  0  -1.00E+00  1 g                          0                                                                                                                                                                                                                              0.000000       
                                          7      0.227  1.000E+00  1.000E+00  0.000E+00
 12   0.514500   5.0  0  -1.00E+00  2 g                          0                                                                                                                                                                                                                              0.000000       
                                          7      0.254  1.000E+00  1.000E+00  0.000E+00
                                          3      0.476  0.000E+00  0.000E+00  0.000E+00
 13   0.519800   9.0  1  -1.00E+00  1 u                    (9+)  0                                                                                                                                                                                                                              0.000000  0    
                                          8      0.255  8.403E-01  1.000E+00  1.900E-01
 14   0.533100   5.0  0  -1.00E+00  3 g                          0                                                                                                                                                                                                                              0.000000       
                                          9      0.163  7.432E-02  7.432E-02  0.000E+00
                                          7      0.273  2.500E-01  2.500E-01  0.000E+00
                                          3      0.494  6.757E-01  6.757E-01  0.000E+00
 15   0.549900   7.0  0  -1.00E+00  4 g                          0                                                                                                                                                                                                                              0.000000       
                                         11      0.063  0.000E+00  0.000E+00  0.000E+00
                                         10      0.088  6.494E-01  6.494E-01  0.000E+00
                                          7      0.290  3.506E-01  3.506E-01  0.000E+00
                                          3      0.511  0.000E+00  0.000E+00  0.000E+00
 16   0.584600   5.0  0  -1.00E+00  5 g                          0                                                                                                                                                                                                                              0.000000       
                                         14      0.051  3.135E-01  3.135E-01  0.000E+00
                                         10      0.123  2.571E-01  2.571E-01  0.000E+00
                                          9      0.214  0.000E+00  0.000E+00  0.000E+00
                                          3      0.546  3.135E-01  3.135E-01  0.000E+00
                                          1      0.585  1.160E-01  1.160E-01  0.000E+00
 17   0.586300   5.0  0  -1.00E+00  1 g                          0                                                                                                                                                                                                                              0.000000       
                                          6      0.459  1.000E+00  1.000E+00  0.000E+00
 18   0.607600   5.0  0  -1.00E+00  1 g                          0                                                                                                                                                                                                                              0.000000       
                                          6      0.481  1.000E+00  1.000E+00  0.000E+00
 19   0.625600   6.0  0  -1.00E+00  3 g                          0                                                                                                                                                                                                                              0.000000       
                                         15      0.076  4.785E-01  4.785E-01  0.000E+00
                                         10      0.163  1.340E-01  1.340E-01  0.000E+00
                                          7      0.366  3.876E-01  3.876E-01  0.000E+00
 20   0.850600  11.0  1  -1.00E+00  1                     (11+)  0                                                                                                                                                                                                                              0.000000  0    
                                         13      0.331  9.259E-01  1.000E+00  8.000E-02
 21   1.248400  13.0  1  -1.00E+00  1                     (13+)  0                                                                                                                                                                                                                              0.000000  0    
                                         20      0.398  9.560E-01  1.000E+00  4.600E-02
 22   1.704200  15.0  1  -1.00E+00  1                     (15+)  0                                                                                                                                                                                                                              0.000000  0    
                                         21      0.456  9.699E-01  1.000E+00  3.100E-02
 23   2.212400  17.0  1  -1.00E+00  1                     (17+)  0                                                                                                                                                                                                                              0.000000  0    
                                         22      0.508  9.775E-01  1.000E+00  2.300E-02
 24   2.771900  19.0  1  -1.00E+00  1                     (19+)  0                                                                                                                                                                                                                              0.000000  0    
                                         23      0.560  9.823E-01  1.000E+00  1.800E-02
 25   3.386200  21.0  1  -1.00E+00  1                     (21+)  0                                                                                                                                                                                                                              0.000000  0    
                                         24      0.614  9.860E-01  1.000E+00  1.420E-02
 26   4.057700  23.0  1  -1.00E+00  1                     (23+)  0                                                                                                                                                                                                                              0.000000  0    
