 Masses based on Wapstra 1986 and Moller-Nix 1986 merged files, as obtained
 from D. Madland (files MASS86 and MN86, respectively). Spin, parities from
 BCDGRD3 and Nuclear Wallet Cards.  Date 10/25/88.  Total entries 4795.
   3846
  32074 -73.423600  100.0  32075 -71.858100  -99.5  32076 -73.214800  100.0  32077 -71.216000  103.5  32078 -71.863000  100.0
  32079 -69.490000 9999.0  32080 -69.380000 9999.0  32081 -66.310000 9999.0  32082 -65.380000 9999.0  32083 -60.242000 9999.0
  32084 -57.230000 9999.0  32085 -51.654000 9999.0  32086 -47.844000 9999.0  32087 -42.044000 9999.0  32088 -37.885000 9999.0
  32089 -31.934000 9999.0  32090 -27.141000 9999.0  32091 -20.683000 9999.0  32092 -15.780000 9999.0  32093  -9.162000 9999.0
  33055  51.918000 9999.0  33056  39.708000 9999.0  33057  25.822000 9999.0  33058  15.307000 9999.0  33059   3.010000 9999.0
  33060  -6.248000 9999.0  33061 -17.000000 9999.0  33062 -24.159000 9999.0  33063 -32.705000 9999.0  33064 -38.161000 9999.0
  33065 -45.749000 9999.0  33066 -52.070000 9999.0  33067 -56.650000 9999.0  33068 -58.880000 9999.0  33069 -63.080000 9999.0
  33070 -64.340000 9904.0  33071 -67.894000  -97.5  33072 -68.228000  -98.0  33073 -70.955000  -98.5  33074 -70.861400  -98.0
  33075 -73.035400  -98.5  33076 -72.290500  -98.0  33077 -73.918800  -98.5  33078 -72.819000  -98.0  33079 -73.639000  -98.5
  33080 -72.165000  101.0  33081 -72.536000  -98.5  33082 -70.078000  -95.0  33083 -69.880000 9999.0  33084 -65.366000 9999.0
  33085 -62.460000 9999.0  33086 -57.760000 9999.0  33087 -54.165000 9999.0  33088 -49.222000 9999.0  33089 -45.217000 9999.0
  33090 -40.112000 9999.0  33091 -35.601000 9999.0  33092 -29.830000 9999.0  33093 -25.077000 9999.0  33094 -19.223000 9999.0
  33095 -14.021000 9999.0  33096  -7.635000 9999.0  34057  51.084000 9999.0  34058  36.037000 9999.0  34059  25.192000 9999.0
  34060  11.771000 9999.0  34061   2.178000 9999.0  34062  -9.814000 9999.0  34063 -17.162000 9999.0  34064 -26.821000 9999.0
  34065 -32.506000 9999.0  34066 -41.129000 9999.0  34067 -45.745000 9999.0  34068 -53.264000  100.0  34069 -56.300000 9999.0
  34070 -61.860000  100.0  34071 -63.271000  -97.5  34072 -67.897000  100.0  34073 -68.215000  104.5  34074 -72.215300  100.0
  34075 -72.171500  102.5  34076 -75.254400  100.0  34077 -74.601900  -99.5  34078 -77.028400  100.0  34079 -75.920000  103.5
  34080 -77.762500  100.0  34081 -76.392200  -99.5  34082 -77.596500  100.0  34083 -75.343000  104.5  34084 -75.952000  100.0
  34085 -72.420000 9999.0  34086 -70.540000 9999.0  34087 -64.922000 9999.0  34088 -62.172000 9999.0  34089 -57.268000 9999.0
  34090 -54.195000 9999.0  34091 -49.054000 9999.0  34092 -45.469000 9999.0  34093 -39.860000 9999.0  34094 -35.900000 9999.0
  34095 -30.144000 9999.0  34096 -25.691000 9999.0  34097 -19.381000 9999.0  34098 -14.351000 9999.0  35061  24.573000 9999.0
  35062  13.470000 9999.0  35063   2.070000 9999.0  35064  -6.261000 9999.0  35065 -16.613000 9999.0  35066 -23.682000 9999.0
  35067 -32.307000 9999.0  35068 -38.107000 9999.0  35069 -45.863000 9999.0  35070 -49.581000 9999.0  35071 -56.255000 9999.0
  35072 -58.835000 9999.0  35073 -63.600000 9999.0  35074 -65.301000  101.0  35075 -69.142000  -98.5  35076 -70.291000 9901.0
  35077 -73.237000  -98.5  35078 -73.455000  101.0  35079 -76.070600  -98.5  35080 -75.891600  101.0  35081 -77.978000  -98.5
  35082 -77.499000  -95.0  35083 -79.010000  -98.5  35084 -77.776000  -98.0  35085 -78.607000  -98.5  35086 -75.640000 9999.0
  35087 -73.856000 9999.0  35088 -70.720000 9999.0  35089 -66.732000 9999.0  35090 -64.650000 9999.0  35091 -59.832000 9999.0
  35092 -55.588000 9999.0  35093 -52.325000 9999.0  35094 -47.555000 9999.0  35095 -43.833000 9999.0  35096 -38.826000 9999.0
  35097 -34.578000 9999.0  35098 -29.005000 9999.0  35099 -24.090000 9999.0  36063  23.587000 9999.0  36064  10.133000 9999.0
